_id,poi_name,title,date,review_rating,text,date_of_visit,reviewer
"{'id': '728429604', 'poi_location_id': '12877848', 'geolocation': 'g189473'}",JOIN Juice Bars,Would definitely recommend,"November 23, 2019",50,Pros - huge variety of healthy drinks and sandwiches - friendly and helpful staff - wifi + places where you can work(just like in Starbucks shops) - great price to quality ratio - close to the city center Cons - honestly none,September 2019,"{'name': 'JohnDr', 'handle': 'dr000', 'contributions': 23, 'cities_visited': 12, 'helpful_votes': 76, 'distribution': {'Excellent': 6, 'Very Good': 9, 'Average': 2, 'Poor': 5, 'Terrible': 1}}"
"{'id': '701148297', 'poi_location_id': '12877848', 'geolocation': 'g189473'}",JOIN Juice Bars,Fresh juice near seafront,"August 20, 2019",50,"Friendly, fast-working and english-speaking stuff. Normal prices, big variety of drinks. Gluten-free sweet buttery circly thing, tastes good. Recommend!",August 2019,"{'name': 'Patrícia O', 'handle': 'patriciaoE2466HJ', 'contributions': 17, 'cities_visited': 40, 'helpful_votes': 4, 'distribution': {'Excellent': 11, 'Very Good': 3, 'Average': 4, 'Poor': 0, 'Terrible': 0}}"
"{'id': '692970813', 'poi_location_id': '12877848', 'geolocation': 'g189473'}",JOIN Juice Bars,Best spot in Thessaloniki for healthy meals and juice!,"July 26, 2019",50,We walked around in Thessaloniki on one of the hottest days in the summer. We wanted some healthy and fresh juice. This is the place! With views of the water and a fresh juice in hand we didn’t feel the summer heat. It’s clean and the service is fast! Friendly place to enjoy on a hot summer day!,July 2019,"{'name': 'Dreamer784143', 'handle': 'Dreamer784143', 'contributions': 52, 'cities_visited': 22, 'helpful_votes': 82, 'distribution': {'Excellent': 47, 'Very Good': 4, 'Average': 1, 'Poor': 0, 'Terrible': 0}}"
"{'id': '684060263', 'poi_location_id': '12877848', 'geolocation': 'g189473'}",JOIN Juice Bars,Great food,"June 24, 2019",50,"Great place for breakfast or brunch. Healthy food made with fresh ingredients. The sandwiches are lovely. Coffee tastes amazing, too.",June 2019,"{'name': 'Stef J', 'handle': 'stefjosi', 'contributions': 1, 'cities_visited': 1}"
"{'id': '663364271', 'poi_location_id': '12877848', 'geolocation': 'g189473'}",JOIN Juice Bars,Nice stop for a healthy and quick food,"April 3, 2019",50,"Join Juice Bar has several restaurants in the town. I like their casual vibe, with fresh veggies all over the place and friendly staff :) a lot of interesting food choices and some nice facts to read about the nutritional effect of them. I think it's a healthier alternative to other cafés. Definitely vegans/vegetarians will have plenty to choose from.",April 2019,"{'name': 'Ola Z', 'handle': 'olazrm', 'location': 'Pristina, Kosovo', 'contributions': 129, 'cities_visited': 272, 'helpful_votes': 82, 'photo': 193, 'distribution': {'Excellent': 56, 'Very Good': 47, 'Average': 23, 'Poor': 1, 'Terrible': 2}}"
"{'id': '606038350', 'poi_location_id': '12877848', 'geolocation': 'g189473'}",JOIN Juice Bars,Great Place with great food,"August 13, 2018",50,"The Juice bar is a great place located directly at the harbour promenade of Thessaloniki. You can get good juices, smoothies, salads, sandwiches or bowls for a fair price. Ideal for having breakfast or a snack during the day. We went there this morning and will definitely come back while we‘re in Thessaloníki.",August 2018,"{'name': 'Leasophie91', 'handle': 'Leasophie91', 'contributions': 14, 'cities_visited': 6, 'helpful_votes': 2, 'photo': 18, 'distribution': {'Excellent': 10, 'Very Good': 2, 'Average': 1, 'Poor': 0, 'Terrible': 1}}"
"{'id': '747796432', 'poi_location_id': '10687468', 'geolocation': 'g189473'}",Ernest Hebrard,Beautiful Place & Lovely Service,"February 26, 2020",50,I love the Ernest because they have comfortable place to enjoy your coffee outsite. The service are professional. Also I love the Party that they made.,February 2020,"{'name': 'Giorgos Z', 'handle': 'giorgosz30', 'contributions': 2, 'cities_visited': 2, 'helpful_votes': 1, 'photo': 2}"
"{'id': '586920704', 'poi_location_id': '12877848', 'geolocation': 'g189473'}",JOIN Juice Bars,Fresh juice by the water,"June 12, 2018",50,"We like to stop by Join Juice every time we are in Thessaloniki. Many university students study here. During the summer, the drinks are refreshing and very affordable to other European cities’ fresh juice prices. I love the Don Corleone - pineapple, apple, ginger, & spearmint",June 2018,"{'name': 'DancingLaughter', 'handle': 'DancingLaughter', 'location': 'Athens, Georgia', 'contributions': 149, 'cities_visited': 63, 'helpful_votes': 41, 'photo': 355, 'distribution': {'Excellent': 81, 'Very Good': 43, 'Average': 19, 'Poor': 5, 'Terrible': 1}}"
"{'id': '747390726', 'poi_location_id': '10687468', 'geolocation': 'g189473'}",Ernest Hebrard,Excellent Saturday Nights,"February 24, 2020",50,"This cafe-bar is a must. Great music, great service, and a great place. Perfect for a Saturday late-night drink, which you can combine with tasty finger-food. You can also enjoy the beautiful sea view on a sunny Sunday evening alongside a great coffee. The staff, both waiters and managers, are especially friendly and helpful!  Tip: It regularly hosts great parties that you would not want to miss. I would recomment asking a friend or someone is well-informed to keep you posted on this.",November 2019,"{'name': 'Benjamin A', 'handle': 'benjaminaY6040JC', 'location': 'Thessaloniki, Greece', 'contributions': 1, 'cities_visited': 2}"
"{'id': '551997574', 'poi_location_id': '12877848', 'geolocation': 'g189473'}",JOIN Juice Bars,Nice juice place by the sea,"January 6, 2018",40,"A group of us stumbled upon this juice bar as we walked by the sea of Thessaloniki. For the location (right next to the water), the prices are cheaper than the neighborhood cafes. The juices are tasty (a bit on the sweeter side) and the wifi worked decent. Good ambiance and good music. And the bonus is that no smoking is allowed inside so it was a nice departure from the other cafes that allow smoking indoors. We would definitely come back here to hang out again.",December 2017,"{'name': 'SAS4280', 'handle': 'SAS4280', 'contributions': 24, 'cities_visited': 8, 'helpful_votes': 4, 'photo': 23, 'distribution': {'Excellent': 6, 'Very Good': 10, 'Average': 7, 'Poor': 0, 'Terrible': 1}}"
"{'id': '745758727', 'poi_location_id': '10687468', 'geolocation': 'g189473'}",Ernest Hebrard,Great coffee but loud music,"February 17, 2020",40,We sat inside because there was a chill outside. The coffee we ordered was very well prepared and served. The only drawback was the loud music. We asked the host to turn it down a little but they didn't which was annoying since we were only three tables with people inside and everyone else was outside.,February 2020,"{'name': 'Christina L', 'handle': 'christinalG1053FN', 'contributions': 4, 'cities_visited': 1, 'distribution': {'Excellent': 3, 'Very Good': 1, 'Average': 0, 'Poor': 0, 'Terrible': 0}}"
"{'id': '769459219', 'poi_location_id': '16856515', 'geolocation': 'g189473'}",Albeta Bakery,Delicious food and coffee,"September 8, 2020",50,"The best bakery, Cosy atmosphere, Warm staff. Delicious ice-cream, fantastic sandwich and nice coffee.",September 2020,{}
"{'id': '741777218', 'poi_location_id': '10687468', 'geolocation': 'g189473'}",Ernest Hebrard,Excellent cafe bar,"January 28, 2020",50,"I have visited it recently with my friends! A great place to enjoy your coffee or your drink. Magnificent view, central location, friendly stuff, excellent service, nice cocktails, large range of wines, spirits and beers.Highly recommended",January 2020,"{'name': 'John E', 'handle': 'JohnE2714', 'contributions': 2, 'cities_visited': 1, 'helpful_votes': 1}"
"{'id': '743686089', 'poi_location_id': '16856515', 'geolocation': 'g189473'}",Albeta Bakery,Best bakery in Thessaloniki,"February 8, 2020",50,"Best bakery in Thessaloniki and that means a lot. Lots of workers, everything is prepared fresh upstairs. The long work hours are absolutely amazing as I love eating bakery goods all day/night. I'm so glad I found it",February 2020,"{'name': 'Bobi R', 'handle': 'bobir781', 'location': 'Sofia, Bulgaria', 'contributions': 2, 'cities_visited': 2, 'helpful_votes': 1}"
"{'id': '737775459', 'poi_location_id': '10687468', 'geolocation': 'g189473'}",Ernest Hebrard,A night with Greek music!,"January 8, 2020",50,"Along with the breathtaking seaview and the friendliest hosting, came the live Greek music and made our outing really unforgettable! Reasonable prices, the best of service, let alone the exquisite cocktails!",January 2020,"{'name': 'Χριστίνα Μ', 'handle': 'K3218UJ_', 'location': 'Antiparos Town, Greece', 'contributions': 4, 'cities_visited': 2, 'helpful_votes': 1, 'distribution': {'Excellent': 4, 'Very Good': 0, 'Average': 0, 'Poor': 0, 'Terrible': 0}}"
"{'id': '740996499', 'poi_location_id': '16856515', 'geolocation': 'g189473'}",Albeta Bakery,Open early for great breakfasts,"January 24, 2020",50,"Albeta Bakery is one of the few restaurants open at 6:30am for breakfast. As I stepped into the bakery my eyes were greeted by display cases full of scrumptious baked goods. The bakery also offered a limited menu of sandwiches, salads and other items. I had a toasted pastry with an egg and slices of meat (somewhat like an egg McMuffin without the top). I enjoyed a croissant (flakey, warm from the oven) with my coffee (hot, freshly brewed). The staff was friendly and efficient. Prices were a bit higher than other restaurants in the area, but the superb quality and early hours were worth it.",June 2019,"{'name': 'Carol A S', 'handle': 'carolas936', 'location': 'Marietta, Georgia', 'age': '50-64', 'sex': 'woman', 'distribution': {'Excellent': 334, 'Very Good': 781, 'Average': 285, 'Poor': 20, 'Terrible': 1}}"
"{'id': '736545405', 'poi_location_id': '10687468', 'geolocation': 'g189473'}",Ernest Hebrard,Best place,"January 3, 2020",50,"Best place , polite waiters and waitresses, quality and excellent live Greek music ! Nice cocktails and so kind hostess .",December 2019,"{'name': 'MARIA LAZIDOU', 'handle': 'Marylazidou', 'contributions': 2, 'cities_visited': 1, 'helpful_votes': 1}"
"{'id': '727562551', 'poi_location_id': '16856515', 'geolocation': 'g189473'}",Albeta Bakery,"Super for coffee, sandwiches, bread","November 19, 2019",50,"In the district of Ladadika this place has very tasty sandwiches, breads, the coffee is also top quality. Recommended.",August 2019,"{'name': 'Stefanos B', 'handle': 'stefanosb114', 'location': 'Thessaloniki, Greece', 'contributions': 126, 'cities_visited': 20, 'helpful_votes': 84, 'distribution': {'Excellent': 31, 'Very Good': 73, 'Average': 23, 'Poor': 2, 'Terrible': 0}}"
"{'id': '736489374', 'poi_location_id': '10687468', 'geolocation': 'g189473'}",Ernest Hebrard,New Year,"January 3, 2020",50,The best crew ever. You won't regret if you decide to sit here and prices are okay. We had the best New Year's Ewe eveeeer and we will come back here gladly.,January 2020,"{'name': 'Discover22187299798', 'handle': 'Discover22187299798', 'contributions': 1, 'cities_visited': 1}"
"{'id': '722234436', 'poi_location_id': '16856515', 'geolocation': 'g189473'}",Albeta Bakery,Great place for breakfast or coffee,"October 29, 2019",50,"We were really pleased to find this place. Great coffee, a good selection of bread, sandwiches and cakes, and affordable. I tend to stay inside and avoid the smoke on the terrace. There’s plenty of space with comfortable chairs. Clean and welcoming.",October 2019,"{'name': 'Tec_bel', 'handle': 'Tec_bel', 'location': 'Tonbridge, United Kingdom', 'contributions': 17, 'cities_visited': 81, 'helpful_votes': 2, 'photo': 2, 'distribution': {'Excellent': 6, 'Very Good': 7, 'Average': 3, 'Poor': 1, 'Terrible': 0}}"
"{'id': '736202737', 'poi_location_id': '10687468', 'geolocation': 'g189473'}",Ernest Hebrard,I spent the New Year 2020,"January 1, 2020",50,I spent the New Year 2020 in Thessaloniki in a coffee bar by the sea named Ernest. It was unforgettable. The music was fantastic The drinks was great. The prices are also very good. The employees are very kind!,January 2020,"{'name': 'Nastazia', 'handle': 'C1656HLanas', 'location': 'Thessaloniki, Greece', 'contributions': 1, 'cities_visited': 1}"
"{'id': '719594548', 'poi_location_id': '16856515', 'geolocation': 'g189473'}",Albeta Bakery,"Cute, affordable, delicious!","October 19, 2019",50,Amazing bakery and coffee place recommended 100% to anyone visiting Thessaloniki! Staff are friendly and atmosphere is chill.,October 2019,"{'name': 'Mira R', 'handle': '635mirar', 'location': 'Blagoevgrad, Bulgaria', 'contributions': 3, 'cities_visited': 2, 'helpful_votes': 3, 'distribution': {'Excellent': 3, 'Very Good': 0, 'Average': 0, 'Poor': 0, 'Terrible': 0}}"
"{'id': '788963577', 'poi_location_id': '17387569', 'geolocation': 'g189473'}",Bespoke Espresso Bar,YOU SHOULD DEFINITELY GO,"May 16, 2021",50,It's such a nice place to have a drink and the staff is so polite and welcoming. I would definitely recommend it.,May 2021,"{'name': 'Christos Ferenidis', 'handle': 'christos_frn', 'location': 'Thessaloniki, Greece', 'contributions': 1, 'cities_visited': 2}"
"{'id': '591925546', 'poi_location_id': '10687468', 'geolocation': 'g189473'}",Ernest Hebrard,Coffee Spot,"June 30, 2018",50,Best coffee spot at the sea side - to look at the ships and have any kind of coffee. Perfect service. Every time we have a coffee there.,April 2018,"{'name': 'Petia H', 'handle': 'petiah2018', 'location': 'Sofia, Bulgaria', 'age': '35-49', 'sex': 'woman', 'contributions': 63, 'cities_visited': 22, 'helpful_votes': 46, 'photo': 1, 'distribution': {'Excellent': 55, 'Very Good': 2, 'Average': 2, 'Poor': 2, 'Terrible': 2}}"
"{'id': '703258884', 'poi_location_id': '16856515', 'geolocation': 'g189473'}",Albeta Bakery,Great pie,"August 26, 2019",50,"Location is very close to the central area. Cozy setting, tasty pie (cheese pie) pizza is good. Overall is worth to try the place.",August 2019,"{'name': 'Marius', 'handle': '937mariuss', 'location': 'Bucharest, Romania', 'contributions': 45, 'cities_visited': 25, 'helpful_votes': 13, 'photo': 2, 'distribution': {'Excellent': 25, 'Very Good': 10, 'Average': 5, 'Poor': 3, 'Terrible': 2}}"
"{'id': '721271692', 'poi_location_id': '17387569', 'geolocation': 'g189473'}",Bespoke Espresso Bar,Best place to have brunch in Thessaloniki,"October 25, 2019",50,I went to Bespoke with family to have brunch and the experience was amazing. Quick and friendly service. The food was very well cooked and the test was just as good. I highly suggest to get the pancakes along with a cold chocolate.,October 2019,"{'name': 'Demetres S', 'handle': '41demetress', 'contributions': 5, 'cities_visited': 4, 'distribution': {'Excellent': 4, 'Very Good': 0, 'Average': 0, 'Poor': 0, 'Terrible': 1}}"
